359,1044,Other or not listed,0,'"tso"=>" ", "country"=>"JO", "ogc_fid"=>"7938", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Qatrana", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"other_nl", "annotation"=>"Qatrana", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(36.199951 31.203405)
360,1092,Other or not listed,0,'"tso"=>" ", "country"=>"JO", "ogc_fid"=>"7940", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Rehab", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(35.90332 32.324276)
361,588,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7941", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"28", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(12.755127 32.814978)
362,557,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7942", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Zwitina", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"other_nl", "annotation"=>"Zwitina", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(20.093994 30.902225)
363,875,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7943", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Derna", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"other_nl", "annotation"=>"Derna", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(22.774658 32.731841)
364,884,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7944", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Tubrak", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(23.917236 32.129105)
365,890,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7945", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Gulf", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl_cons", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"1"',POINT(16.270752 31.240985)
366,728,Fossil fuel,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7946", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Srir West", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nrenew_cons", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"1"',POINT(21.467285 27.5375)
597,1499,Wind farm,149,'"country"=>"PT", "ogc_fid"=>"6379", "visible"=>"1", "name_all"=>"Douro Sul", "name_eng"=>"Douro Sul", "name_nat"=>" ", "objectid"=>"4650", "duplicate"=>"1", "mb_symbol"=>"wind", "annotation"=>"Douro Sul", "under_construction"=>"0"',POINT(-7.646484 40.888601)
367,894,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7947", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"29", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(13.809814 32.759562)
368,557,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7948", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Zwitina", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl_cons", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"1"',POINT(20.148926 30.996446)
369,863,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7949", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Bengazi North", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(20.137939 32.249974)
370,863,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7950", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Bengazi North", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"3", "mb_symbol"=>"other_nl_cons", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"1"',POINT(20.214844 32.287133)
371,574,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7951", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Misurata Steel", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"other_nl_cons", "annotation"=>"Misurata Steel", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"1"',POINT(15.303955 32.287133)
372,572,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7952", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Misurata Steel", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(15.270996 32.342841)
373,894,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7953", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"30", "mb_symbol"=>"other_nl_cons", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"1"',POINT(13.897705 32.731841)
374,849,Fossil fuel,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7954", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Tripoli", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"other_nrenew_cons", "annotation"=>"Tripoli", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"1"',POINT(14.677734 32.472695)
375,875,Fossil fuel,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7955", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Derna", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nrenew_cons", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"1"',POINT(22.873535 32.704111)
376,590,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7956", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"31", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(13.117676 32.879587)
377,588,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7957", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"32", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(12.601318 32.805745)
378,874,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7958", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Abu Kamash", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(11.78833 33.082337)
379,868,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7959", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Rowss", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(11.206055 32.063956)
380,849,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7960", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Tripoli", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(14.545898 32.500496)
381,892,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7961", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"33", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(12.799072 32.648626)
382,842,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"7962", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"34", "mb_symbol"=>"other_nl_cons", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"1"',POINT(13.205566 32.916485)
383,756,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7963", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Zarzis", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(11.052246 33.550551)
384,756,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7964", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Zarzis", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"3", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(11.074219 33.422272)
385,805,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7965", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Zarzis", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"4", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.975342 33.413102)
386,807,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7966", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Robbana", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.777588 33.815666)
387,823,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7968", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Sfax Sud", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.524902 34.840859)
388,809,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7969", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Sfax Sud", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"3", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.447998 34.840859)
389,823,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7970", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Sfax Sud", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"4", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.623779 34.894942)
390,821,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7971", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Sidi Mansour", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.678711 34.966999)
391,821,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7972", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Sidi Mansour", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"3", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.656738 35.029996)
392,787,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7973", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Bouchemma", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"other_nl", "annotation"=>"Bouchemma", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(9.492188 33.934245)
393,787,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7974", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Bouchemma", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(9.591064 33.934245)
394,760,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7975", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Ghannouch", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.041504 33.998027)
395,760,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7976", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Ghannouch", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"3", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.030518 34.034453)
396,760,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7977", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Ghannouch", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"4", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.118408 33.888658)
397,1126,Hard coal,1180,'"country"=>"PT", "ogc_fid"=>"4392", "visible"=>"1", "name_all"=>"Sines", "name_eng"=>"Sines", "name_nat"=>" ", "objectid"=>"4579", "duplicate"=>"1", "mb_symbol"=>"fossil_coal_hard", "annotation"=>"Sines", "under_construction"=>"0"',POINT(-8.69018599999999 37.848833)
398,772,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7978", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Sousse", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.689697 35.826721)
399,772,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7979", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Sousse", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"3", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.634766 35.880149)
400,774,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7980", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Sousse", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"4", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.59082 35.924645)
401,1127,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7982", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Goulette", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.184326 37.081476)
402,810,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7983", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"35", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.568848 36.853252)
403,840,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7984", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"36", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.294189 36.879621)
404,1127,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7985", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"37", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.272217 36.93233)
405,810,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7986", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"38", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.535889 36.800488)
406,810,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7987", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>" ", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"39", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.480957 36.75649)
407,802,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7988", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Bir M''cherga", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"other_nl", "annotation"=>"Bir M''cherga", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.085449 36.332828)
408,802,Other or not listed,0,'"tso"=>" ", "country"=>"TN", "ogc_fid"=>"7989", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Bir M''cherga", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"other_nl", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(10.085449 36.385913)
409,1050,Other or not listed,0,'"tso"=>" ", "country"=>"JO", "ogc_fid"=>"7999", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"El-Risha", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"other_nl", "annotation"=>"El-Risha", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(38.95752 32.639375)
410,584,Other or not listed,0,'"tso"=>" ", "country"=>"LY", "ogc_fid"=>"8000", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Sebha", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"other_nl", "annotation"=>"Sebha", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(14.205322 27.196014)
411,1317,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8009", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>"Boutlelis", "name_eng"=>"Boutlelis", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"fossil_mixed_cons", "annotation"=>"Boutlelis", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"1"',POINT(-1.098633 35.612651)
412,693,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8010", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>"Tiaret", "name_eng"=>"Tiaret", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"fossil_mixed", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(1.230469 35.451721)
413,685,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8011", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>"SPP1", "name_eng"=>"SPP1", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"fossil_mixed", "annotation"=>"SPP1", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(3.098145 32.861132)
414,689,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8012", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>"Hassi Messaoud 400", "name_eng"=>"Hassi Messaoud 400", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"fossil_mixed", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(5.89965800000001 32.03602)
415,660,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8013", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>"M´Sila", "name_eng"=>"M''Sila", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"fossil_mixed", "annotation"=>"M''Sila", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(4.33960000000001 35.719758)
416,1137,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8014", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>"Jijel", "name_eng"=>"Jijel", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"fossil_mixed", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(5.789795 36.81808)
417,708,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8015", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>"Hassi R''Mel", "name_eng"=>"Hassi R''Mel", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"fossil_mixed", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(3.39477499999999 33.100745)
418,694,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8016", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>"Berrouaghia", "name_eng"=>"Berrouaghia", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"fossil_mixed", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(2.834473 36.129002)
419,613,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8017", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>"Ain Djasser", "name_eng"=>"Ain Djasser", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"fossil_mixed", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(6.03149400000001 35.933541)
420,1138,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8018", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>"Skikda", "name_eng"=>"Skikda", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"fossil_mixed", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(6.723633 36.90598)
421,706,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8019", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Terga", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"fossil_mixed", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(-1.25244100000001 35.406961)
422,1139,Mixed fuels,0,'"tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8020", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>"Hadjret Ennouss", "name_eng"=>"Hadjret Ennouss", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"fossil_mixed", "annotation"=>"Hadjret Ennouss", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(1.97753899999999 36.5626)
423,951,Hydro mixed pump storage,0,'"tso"=>" ", "country"=>"EG", "ogc_fid"=>"8040", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"Asna", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"hydro_mixed", "annotation"=>"Asna", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(32.827148 25.294371)
424,937,Hydro mixed pump storage,0,'"tso"=>" ", "country"=>"EG", "ogc_fid"=>"8041", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_all"=>" ", "name_eng"=>"High Dam", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"hydro_mixed", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0", "under_construction"=>"0"',POINT(33.013916 23.835601)
